AGE,AGE_ADJUSTED_CI_LOWER,AGE_ADJUSTED_CI_UPPER,AGE_ADJUSTED_RATE,BEHAVIOR,COUNT,POPULATION,SEX,SITE,YEAR,CRUDE_CI_LOWER,CRUDE_CI_UPPER,CRUDE_RATE,PERCENT POPULATION AFFECTED
0-19,0,0.1,0,Malignant,16,40382360,Female,"Neoplasm, unspecified",2007,0,0.1,0,3.96213E-05
0-19,0.1,0.2,0.2,Benign/Borderline,78,40576293,Female,"Neoplasm, unspecified",2008,0.2,0.2,0.2,0.00019223
0-19,0.1,0.2,0.2,Benign/Borderline,62,40670476,Female,"Neoplasm, unspecified",2009,0.1,0.2,0.2,0.000152445
0-19,0.2,0.3,0.2,Benign/Borderline,89,40632802,Female,"Neoplasm, unspecified",2010,0.2,0.3,0.2,0.000219035
0-19,0.1,0.2,0.2,Benign/Borderline,67,40459979,Female,"Neoplasm, unspecified",2011,0.1,0.2,0.2,0.000165596
0-19,0,0.1,0,Malignant,20,40459979,Female,"Neoplasm, unspecified",2011,0,0.1,0,4.94316E-05
0-19,0.1,0.2,0.2,Benign/Borderline,72,40305950,Female,"Neoplasm, unspecified",2012,0.1,0.2,0.2,0.000178634
0-19,0,0.1,0.1,Malignant,24,40305950,Female,"Neoplasm, unspecified",2012,0,0.1,0.1,5.95446E-05
0-19,0.1,0.2,0.2,Benign/Borderline,73,40209737,Female,"Neoplasm, unspecified",2013,0.1,0.2,0.2,0.000181548
0-19,0,0.1,0.1,Malignant,23,40209737,Female,"Neoplasm, unspecified",2013,0,0.1,0.1,5.72001E-05
0-19,0.2,0.2,0.2,Benign/Borderline,337,200815055,Female,"Neoplasm, unspecified",2013-2017,0.2,0.2,0.2,0.000167816
0-19,0,0.1,0.1,Malignant,106,200815055,Female,"Neoplasm, unspecified",2013-2017,0,0.1,0.1,5.27849E-05
0-19,0.2,0.2,0.2,Benign/Borderline,79,40151698,Female,"Neoplasm, unspecified",2014,0.2,0.2,0.2,0.000196754
0-19,0,0.1,0.1,Malignant,22,40151698,Female,"Neoplasm, unspecified",2014,0,0.1,0.1,5.47922E-05
0-19,0.2,0.3,0.2,Benign/Borderline,81,40146685,Female,"Neoplasm, unspecified",2015,0.2,0.3,0.2,0.00020176
0-19,0.1,0.2,0.1,Benign/Borderline,53,40165280,Female,"Neoplasm, unspecified",2016,0.1,0.2,0.1,0.000131955
0-19,0,0.1,0.1,Malignant,25,40165280,Female,"Neoplasm, unspecified",2016,0,0.1,0.1,6.22428E-05
0-19,0.1,0.2,0.1,Benign/Borderline,51,40141655,Female,"Neoplasm, unspecified",2017,0.1,0.2,0.1,0.00012705
0-19,0,0.1,0.1,Malignant,21,40141655,Female,"Neoplasm, unspecified",2017,0,0.1,0.1,5.23147E-05
0-19,0.2,0.3,0.3,Benign/Borderline,115,39865121,Female,"Nerve sheath, benign and malignant",2004,0.2,0.3,0.3,0.000288473
0-19,0.3,0.5,0.4,Benign/Borderline,165,39998876,Female,"Nerve sheath, benign and malignant",2005,0.4,0.5,0.4,0.000412512
0-19,0.3,0.5,0.4,Benign/Borderline,157,40165421,Female,"Nerve sheath, benign and malignant",2006,0.3,0.5,0.4,0.000390883
0-19,0.3,0.4,0.3,Benign/Borderline,129,40382360,Female,"Nerve sheath, benign and malignant",2007,0.3,0.4,0.3,0.000319446
0-19,0.3,0.4,0.4,Benign/Borderline,145,40576293,Female,"Nerve sheath, benign and malignant",2008,0.3,0.4,0.4,0.000357352
0-19,0.3,0.4,0.4,Benign/Borderline,155,40670476,Female,"Nerve sheath, benign and malignant",2009,0.3,0.4,0.4,0.000381112
0-19,0.3,0.4,0.3,Benign/Borderline,130,40632802,Female,"Nerve sheath, benign and malignant",2010,0.3,0.4,0.3,0.000319939
0-19,0.3,0.4,0.3,Benign/Borderline,132,40459979,Female,"Nerve sheath, benign and malignant",2011,0.3,0.4,0.3,0.000326248
0-19,0.3,0.4,0.4,Benign/Borderline,143,40305950,Female,"Nerve sheath, benign and malignant",2012,0.3,0.4,0.4,0.000354786
0-19,0.3,0.4,0.4,Benign/Borderline,150,40209737,Female,"Nerve sheath, benign and malignant",2013,0.3,0.4,0.4,0.000373044
0-19,0.3,0.3,0.3,Benign/Borderline,647,200815055,Female,"Nerve sheath, benign and malignant",2013-2017,0.3,0.3,0.3,0.000322187
0-19,0.2,0.3,0.3,Benign/Borderline,102,40151698,Female,"Nerve sheath, benign and malignant",2014,0.2,0.3,0.3,0.000254037
0-19,0.3,0.5,0.4,Benign/Borderline,156,40146685,Female,"Nerve sheath, benign and malignant",2015,0.3,0.5,0.4,0.000388575
0-19,0.3,0.4,0.3,Benign/Borderline,122,40165280,Female,"Nerve sheath, benign and malignant",2016,0.3,0.4,0.3,0.000303745
0-19,0.2,0.3,0.3,Benign/Borderline,117,40141655,Female,"Nerve sheath, benign and malignant",2017,0.2,0.3,0.3,0.000291468
0-19,0,0,0,Malignant,27,200815055,Female,Neuroepithelial,2013-2017,0,0,0,1.34452E-05
0-19,0.2,0.3,0.3,Benign/Borderline,115,39865121,Female,"Neuronal/glial, neuronal",2004,0.2,0.3,0.3,0.000288473
0-19,0,0.1,0.1,Malignant,22,39865121,Female,"Neuronal/glial, neuronal",2004,0,0.1,0.1,5.51861E-05
0-19,0.3,0.4,0.3,Benign/Borderline,136,39998876,Female,"Neuronal/glial, neuronal",2005,0.3,0.4,0.3,0.00034001
0-19,0,0.1,0.1,Malignant,26,39998876,Female,"Neuronal/glial, neuronal",2005,0,0.1,0.1,6.50018E-05
0-19,0.2,0.4,0.3,Benign/Borderline,121,40165421,Female,"Neuronal/glial, neuronal",2006,0.2,0.4,0.3,0.000301254
0-19,0,0.1,0.1,Malignant,25,40165421,Female,"Neuronal/glial, neuronal",2006,0,0.1,0.1,6.22426E-05
0-19,0.3,0.4,0.3,Benign/Borderline,138,40382360,Female,"Neuronal/glial, neuronal",2007,0.3,0.4,0.3,0.000341733
0-19,0.1,0.1,0.1,Malignant,32,40382360,Female,"Neuronal/glial, neuronal",2007,0.1,0.1,0.1,7.92425E-05
0-19,0.3,0.4,0.3,Benign/Borderline,134,40576293,Female,"Neuronal/glial, neuronal",2008,0.3,0.4,0.3,0.000330242
0-19,0,0.1,0.1,Malignant,28,40576293,Female,"Neuronal/glial, neuronal",2008,0,0.1,0.1,6.90058E-05
0-19,0.3,0.4,0.3,Benign/Borderline,137,40670476,Female,"Neuronal/glial, neuronal",2009,0.3,0.4,0.3,0.000336854
0-19,0,0.1,0,Malignant,17,40670476,Female,"Neuronal/glial, neuronal",2009,0,0.1,0,4.17994E-05
0-19,0.3,0.4,0.4,Benign/Borderline,144,40632802,Female,"Neuronal/glial, neuronal",2010,0.3,0.4,0.4,0.000354393
0-19,0,0.1,0,Malignant,19,40632802,Female,"Neuronal/glial, neuronal",2010,0,0.1,0,4.67603E-05
0-19,0.3,0.4,0.4,Benign/Borderline,153,40459979,Female,"Neuronal/glial, neuronal",2011,0.3,0.4,0.4,0.000378151
0-19,0.3,0.4,0.4,Benign/Borderline,154,40305950,Female,"Neuronal/glial, neuronal",2012,0.3,0.4,0.4,0.000382078
0-19,0,0.1,0,Malignant,17,40305950,Female,"Neuronal/glial, neuronal",2012,0,0.1,0,4.21774E-05
0-19,0.3,0.5,0.4,Benign/Borderline,159,40209737,Female,"Neuronal/glial, neuronal",2013,0.3,0.5,0.4,0.000395427
0-19,0,0.1,0.1,Malignant,23,40209737,Female,"Neuronal/glial, neuronal",2013,0,0.1,0.1,5.72001E-05
0-19,0.4,0.4,0.4,Benign/Borderline,833,200815055,Female,"Neuronal/glial, neuronal",2013-2017,0.4,0.4,0.4,0.00041481
0-19,0,0.1,0.1,Malignant,113,200815055,Female,"Neuronal/glial, neuronal",2013-2017,0,0.1,0.1,5.62707E-05
0-19,0.3,0.5,0.4,Benign/Borderline,155,40151698,Female,"Neuronal/glial, neuronal",2014,0.3,0.5,0.4,0.000386036
0-19,0,0.1,0.1,Malignant,25,40151698,Female,"Neuronal/glial, neuronal",2014,0,0.1,0.1,6.22639E-05
0-19,0.4,0.5,0.4,Benign/Borderline,170,40146685,Female,"Neuronal/glial, neuronal",2015,0.4,0.5,0.4,0.000423447
0-19,0,0.1,0,Malignant,16,40146685,Female,"Neuronal/glial, neuronal",2015,0,0.1,0,3.98539E-05
0-19,0.4,0.5,0.5,Benign/Borderline,184,40165280,Female,"Neuronal/glial, neuronal",2016,0.4,0.5,0.5,0.000458107
0-19,0,0.1,0.1,Malignant,29,40165280,Female,"Neuronal/glial, neuronal",2016,0,0.1,0.1,7.22017E-05
0-19,0.3,0.5,0.4,Benign/Borderline,165,40141655,Female,"Neuronal/glial, neuronal",2017,0.4,0.5,0.4,0.000411044
0-19,0,0.1,0,Malignant,20,40141655,Female,"Neuronal/glial, neuronal",2017,0,0.1,0,4.98236E-05
0-19,0,0.1,0.1,Malignant,24,39865121,Female,Oligodendroglioma,2004,0,0.1,0.1,6.0203E-05
0-19,0,0.1,0.1,Malignant,23,39998876,Female,Oligodendroglioma,2005,0,0.1,0.1,5.75016E-05
0-19,0,0.1,0.1,Malignant,27,40165421,Female,Oligodendroglioma,2006,0,0.1,0.1,6.7222E-05
0-19,0,0.1,0.1,Malignant,29,40382360,Female,Oligodendroglioma,2007,0,0.1,0.1,7.18135E-05
0-19,0,0.1,0,Malignant,18,40576293,Female,Oligodendroglioma,2008,0,0.1,0,4.43609E-05
0-19,0,0.1,0,Malignant,17,40670476,Female,Oligodendroglioma,2009,0,0.1,0,4.17994E-05
0-19,0,0.1,0.1,Malignant,24,40632802,Female,Oligodendroglioma,2010,0,0.1,0.1,5.90656E-05
0-19,0,0.1,0,Malignant,19,40459979,Female,Oligodendroglioma,2011,0,0.1,0,4.696E-05
0-19,0,0.1,0.1,Malignant,22,40305950,Female,Oligodendroglioma,2012,0,0.1,0.1,5.45825E-05
0-19,0,0.1,0,Malignant,86,200815055,Female,Oligodendroglioma,2013-2017,0,0.1,0,4.28255E-05
0-19,0,0.1,0.1,Malignant,21,40151698,Female,Oligodendroglioma,2014,0,0.1,0.1,5.23016E-05
0-19,0,0.1,0,Malignant,18,40146685,Female,Oligodendroglioma,2015,0,0.1,0,4.48356E-05
0-19,0,0.1,0.1,Malignant,21,40165280,Female,Oligodendroglioma,2016,0,0.1,0.1,5.2284E-05
0-19,0,0.1,0,Benign/Borderline,18,39998876,Female,Other mesenchymal,2005,0,0.1,0,4.50013E-05
0-19,0,0.1,0,Benign/Borderline,18,40165421,Female,Other mesenchymal,2006,0,0.1,0,4.48147E-05
0-19,0,0.1,0,Benign/Borderline,20,40382360,Female,Other mesenchymal,2007,0,0.1,0,4.95266E-05
0-19,0,0.1,0,Benign/Borderline,19,40576293,Female,Other mesenchymal,2008,0,0.1,0,4.68254E-05
0-19,0,0.1,0.1,Benign/Borderline,29,40670476,Female,Other mesenchymal,2009,0,0.1,0.1,7.13048E-05
0-19,0,0.1,0.1,Benign/Borderline,26,40632802,Female,Other mesenchymal,2010,0,0.1,0.1,6.39877E-05
0-19,0,0.1,0.1,Benign/Borderline,26,40459979,Female,Other mesenchymal,2011,0,0.1,0.1,6.4261E-05
0-19,0.1,0.2,0.1,Benign/Borderline,51,40305950,Female,Other mesenchymal,2012,0.1,0.2,0.1,0.000126532
0-19,0.1,0.1,0.1,Benign/Borderline,40,40209737,Female,Other mesenchymal,2013,0.1,0.1,0.1,9.94784E-05
0-19,0.1,0.1,0.1,Benign/Borderline,227,200815055,Female,Other mesenchymal,2013-2017,0.1,0.1,0.1,0.000113039
0-19,0,0,0,Malignant,25,200815055,Female,Other mesenchymal,2013-2017,0,0,0,1.24493E-05
0-19,0.1,0.1,0.1,Benign/Borderline,41,40151698,Female,Other mesenchymal,2014,0.1,0.1,0.1,0.000102113
0-19,0.1,0.2,0.1,Benign/Borderline,50,40146685,Female,Other mesenchymal,2015,0.1,0.2,0.1,0.000124543
0-19,0.1,0.2,0.1,Benign/Borderline,51,40165280,Female,Other mesenchymal,2016,0.1,0.2,0.1,0.000126975
0-19,0.1,0.2,0.1,Benign/Borderline,45,40141655,Female,Other mesenchymal,2017,0.1,0.2,0.1,0.000112103
0-19,0.7,0.9,0.8,Malignant,329,39865121,Female,Pilocytic astrocytoma,2004,0.7,0.9,0.8,0.000825283
0-19,0.7,0.9,0.8,Malignant,321,39998876,Female,Pilocytic astrocytoma,2005,0.7,0.9,0.8,0.000802523
0-19,0.7,0.9,0.8,Malignant,318,40165421,Female,Pilocytic astrocytoma,2006,0.7,0.9,0.8,0.000791726
0-19,0.8,0.9,0.8,Malignant,338,40382360,Female,Pilocytic astrocytoma,2007,0.8,0.9,0.8,0.000836999
0-19,0.7,0.9,0.8,Malignant,335,40576293,Female,Pilocytic astrocytoma,2008,0.7,0.9,0.8,0.000825605
0-19,0.8,1,0.9,Malignant,354,40670476,Female,Pilocytic astrocytoma,2009,0.8,1,0.9,0.00087041
0-19,0.9,1.1,1,Malignant,392,40632802,Female,Pilocytic astrocytoma,2010,0.9,1.1,1,0.000964738
0-19,0.8,1,0.9,Malignant,354,40459979,Female,Pilocytic astrocytoma,2011,0.8,1,0.9,0.000874939
0-19,0.8,1,0.9,Malignant,379,40305950,Female,Pilocytic astrocytoma,2012,0.8,1,0.9,0.000940308
0-19,0.8,1,0.9,Malignant,365,40209737,Female,Pilocytic astrocytoma,2013,0.8,1,0.9,0.00090774
0-19,0.9,0.9,0.9,Malignant,1811,200815055,Female,Pilocytic astrocytoma,2013-2017,0.9,0.9,0.9,0.000901825
0-19,0.9,1.1,1,Malignant,401,40151698,Female,Pilocytic astrocytoma,2014,0.9,1.1,1,0.000998712
0-19,0.8,1,0.9,Malignant,354,40146685,Female,Pilocytic astrocytoma,2015,0.8,1,0.9,0.000881766
0-19,0.7,0.9,0.8,Malignant,314,40165280,Female,Pilocytic astrocytoma,2016,0.7,0.9,0.8,0.00078177
0-19,0.8,1,0.9,Malignant,377,40141655,Female,Pilocytic astrocytoma,2017,0.8,1,0.9,0.000939174
0-19,0,0.1,0,Malignant,19,40576293,Female,Pineal parenchymal,2008,0,0.1,0,4.68254E-05
0-19,0,0,0,Benign/Borderline,22,200815055,Female,Pineal parenchymal,2013-2017,0,0,0,1.09554E-05
0-19,0,0.1,0,Malignant,83,200815055,Female,Pineal parenchymal,2013-2017,0,0.1,0,4.13316E-05
0-19,0,0.1,0,Malignant,16,40151698,Female,Pineal parenchymal,2014,0,0.1,0,3.98489E-05
0-19,0,0.1,0.1,Malignant,24,40146685,Female,Pineal parenchymal,2015,0,0.1,0.1,5.97808E-05
0-19,0.6,0.8,0.7,Benign/Borderline,271,39865121,Female,Pituitary,2004,0.6,0.8,0.7,0.000679792
0-19,0.7,0.9,0.8,Benign/Borderline,313,39998876,Female,Pituitary,2005,0.7,0.9,0.8,0.000782522
0-19,0.8,1,0.9,Benign/Borderline,356,40165421,Female,Pituitary,2006,0.8,1,0.9,0.000886335
0-19,0.7,0.9,0.8,Benign/Borderline,341,40382360,Female,Pituitary,2007,0.8,0.9,0.8,0.000844428
0-19,0.9,1,0.9,Benign/Borderline,398,40576293,Female,Pituitary,2008,0.9,1.1,1,0.000980868
0-19,0.9,1,0.9,Benign/Borderline,398,40670476,Female,Pituitary,2009,0.9,1.1,1,0.000978597
0-19,1,1.2,1.1,Benign/Borderline,456,40632802,Female,Pituitary,2010,1,1.2,1.1,0.001122246
0-19,1,1.2,1.1,Benign/Borderline,460,40459979,Female,Pituitary,2011,1,1.2,1.1,0.001136926
0-19,1.1,1.3,1.2,Benign/Borderline,484,40305950,Female,Pituitary,2012,1.1,1.3,1.2,0.001200815
0-19,1,1.3,1.1,Benign/Borderline,466,40209737,Female,Pituitary,2013,1.1,1.3,1.2,0.001158923
0-19,1.2,1.3,1.2,Benign/Borderline,2485,200815055,Female,Pituitary,2013-2017,1.2,1.3,1.2,0.001237457
0-19,1.1,1.4,1.3,Benign/Borderline,509,40151698,Female,Pituitary,2014,1.2,1.4,1.3,0.001267692
0-19,1.1,1.3,1.2,Benign/Borderline,492,40146685,Female,Pituitary,2015,1.1,1.3,1.2,0.001225506
0-19,1.2,1.4,1.3,Benign/Borderline,527,40165280,Female,Pituitary,2016,1.2,1.4,1.3,0.001312078
0-19,1.1,1.3,1.2,Benign/Borderline,491,40141655,Female,Pituitary,2017,1.1,1.3,1.2,0.001223168
0-19,0.2,0.3,0.3,Benign/Borderline,115,39865121,Female,Tumors of Cranial and Spinal Nerves,2004,0.2,0.3,0.3,0.000288473
0-19,0.3,0.5,0.4,Benign/Borderline,165,39998876,Female,Tumors of Cranial and Spinal Nerves,2005,0.4,0.5,0.4,0.000412512
0-19,0.3,0.5,0.4,Benign/Borderline,157,40165421,Female,Tumors of Cranial and Spinal Nerves,2006,0.3,0.5,0.4,0.000390883
0-19,0.3,0.4,0.3,Benign/Borderline,129,40382360,Female,Tumors of Cranial and Spinal Nerves,2007,0.3,0.4,0.3,0.000319446
0-19,0.3,0.4,0.4,Benign/Borderline,145,40576293,Female,Tumors of Cranial and Spinal Nerves,2008,0.3,0.4,0.4,0.000357352
0-19,0.3,0.4,0.4,Benign/Borderline,155,40670476,Female,Tumors of Cranial and Spinal Nerves,2009,0.3,0.4,0.4,0.000381112
0-19,0.3,0.4,0.3,Benign/Borderline,130,40632802,Female,Tumors of Cranial and Spinal Nerves,2010,0.3,0.4,0.3,0.000319939
0-19,0.3,0.4,0.3,Benign/Borderline,132,40459979,Female,Tumors of Cranial and Spinal Nerves,2011,0.3,0.4,0.3,0.000326248
0-19,0.3,0.4,0.4,Benign/Borderline,143,40305950,Female,Tumors of Cranial and Spinal Nerves,2012,0.3,0.4,0.4,0.000354786
0-19,0.3,0.4,0.4,Benign/Borderline,150,40209737,Female,Tumors of Cranial and Spinal Nerves,2013,0.3,0.4,0.4,0.000373044
0-19,0.3,0.3,0.3,Benign/Borderline,647,200815055,Female,Tumors of Cranial and Spinal Nerves,2013-2017,0.3,0.3,0.3,0.000322187
0-19,0.2,0.3,0.3,Benign/Borderline,102,40151698,Female,Tumors of Cranial and Spinal Nerves,2014,0.2,0.3,0.3,0.000254037
0-19,0.3,0.5,0.4,Benign/Borderline,156,40146685,Female,Tumors of Cranial and Spinal Nerves,2015,0.3,0.5,0.4,0.000388575
0-19,0.3,0.4,0.3,Benign/Borderline,122,40165280,Female,Tumors of Cranial and Spinal Nerves,2016,0.3,0.4,0.3,0.000303745
0-19,0.2,0.3,0.3,Benign/Borderline,117,40141655,Female,Tumors of Cranial and Spinal Nerves,2017,0.2,0.3,0.3,0.000291468
0-19,0.4,0.5,0.5,Benign/Borderline,190,39865121,Female,Tumors of Neuroepthelial Tissue,2004,0.4,0.5,0.5,0.000476607
0-19,2.9,3.2,3,Malignant,1207,39865121,Female,Tumors of Neuroepthelial Tissue,2004,2.9,3.2,3,0.003027709
0-19,0.4,0.6,0.5,Benign/Borderline,197,39998876,Female,Tumors of Neuroepthelial Tissue,2005,0.4,0.6,0.5,0.000492514
0-19,2.7,3,2.9,Malignant,1146,39998876,Female,Tumors of Neuroepthelial Tissue,2005,2.7,3,2.9,0.002865081
0-19,0.4,0.6,0.5,Benign/Borderline,201,40165421,Female,Tumors of Neuroepthelial Tissue,2006,0.4,0.6,0.5,0.00050043
0-19,2.7,3.1,2.9,Malignant,1160,40165421,Female,Tumors of Neuroepthelial Tissue,2006,2.7,3.1,2.9,0.002888056
0-19,0.5,0.6,0.6,Benign/Borderline,230,40382360,Female,Tumors of Neuroepthelial Tissue,2007,0.5,0.6,0.6,0.000569556
0-19,2.9,3.3,3.1,Malignant,1237,40382360,Female,Tumors of Neuroepthelial Tissue,2007,2.9,3.2,3.1,0.003063219
0-19,0.5,0.6,0.6,Benign/Borderline,229,40576293,Female,Tumors of Neuroepthelial Tissue,2008,0.5,0.6,0.6,0.000564369
0-19,2.9,3.2,3,Malignant,1232,40576293,Female,Tumors of Neuroepthelial Tissue,2008,2.9,3.2,3,0.003036256
0-19,0.5,0.6,0.5,Benign/Borderline,215,40670476,Female,Tumors of Neuroepthelial Tissue,2009,0.5,0.6,0.5,0.000528639
0-19,2.8,3.2,3,Malignant,1217,40670476,Female,Tumors of Neuroepthelial Tissue,2009,2.8,3.2,3,0.002992343
0-19,0.5,0.6,0.6,Benign/Borderline,232,40632802,Female,Tumors of Neuroepthelial Tissue,2010,0.5,0.6,0.6,0.000570967
0-19,2.8,3.2,3,Malignant,1221,40632802,Female,Tumors of Neuroepthelial Tissue,2010,2.8,3.2,3,0.003004961
0-19,0.5,0.7,0.6,Benign/Borderline,247,40459979,Female,Tumors of Neuroepthelial Tissue,2011,0.5,0.7,0.6,0.00061048
0-19,3,3.3,3.1,Malignant,1268,40459979,Female,Tumors of Neuroepthelial Tissue,2011,3,3.3,3.1,0.003133961
0-19,0.5,0.7,0.6,Benign/Borderline,252,40305950,Female,Tumors of Neuroepthelial Tissue,2012,0.6,0.7,0.6,0.000625218
0-19,2.7,3.1,2.9,Malignant,1172,40305950,Female,Tumors of Neuroepthelial Tissue,2012,2.7,3.1,2.9,0.002907759
0-19,0.6,0.7,0.6,Benign/Borderline,260,40209737,Female,Tumors of Neuroepthelial Tissue,2013,0.6,0.7,0.6,0.00064661
0-19,3,3.3,3.1,Malignant,1262,40209737,Female,Tumors of Neuroepthelial Tissue,2013,3,3.3,3.1,0.003138543
0-19,0.6,0.7,0.6,Benign/Borderline,1280,200815055,Female,Tumors of Neuroepthelial Tissue,2013-2017,0.6,0.7,0.6,0.000637402
0-19,2.9,3.1,3,Malignant,6061,200815055,Female,Tumors of Neuroepthelial Tissue,2013-2017,2.9,3.1,3,0.0030182
0-19,0.5,0.7,0.6,Benign/Borderline,243,40151698,Female,Tumors of Neuroepthelial Tissue,2014,0.5,0.7,0.6,0.000605205
0-19,3.1,3.4,3.2,Malignant,1293,40151698,Female,Tumors of Neuroepthelial Tissue,2014,3,3.4,3.2,0.003220287
0-19,0.5,0.7,0.6,Benign/Borderline,251,40146685,Female,Tumors of Neuroepthelial Tissue,2015,0.6,0.7,0.6,0.000625207
0-19,2.8,3.1,3,Malignant,1190,40146685,Female,Tumors of Neuroepthelial Tissue,2015,2.8,3.1,3,0.00296413
0-19,0.6,0.8,0.7,Benign/Borderline,276,40165280,Female,Tumors of Neuroepthelial Tissue,2016,0.6,0.8,0.7,0.000687161
0-19,2.7,3,2.8,Malignant,1140,40165280,Female,Tumors of Neuroepthelial Tissue,2016,2.7,3,2.8,0.002838272
0-19,0.5,0.7,0.6,Benign/Borderline,250,40141655,Female,Tumors of Neuroepthelial Tissue,2017,0.5,0.7,0.6,0.000622794
0-19,2.8,3.1,2.9,Malignant,1176,40141655,Female,Tumors of Neuroepthelial Tissue,2017,2.8,3.1,2.9,0.002929625
0-19,0.8,1,0.9,Benign/Borderline,354,39865121,Female,Tumors of Sellar Region,2004,0.8,1,0.9,0.000887994
0-19,0.9,1.1,1,Benign/Borderline,391,39998876,Female,Tumors of Sellar Region,2005,0.9,1.1,1,0.000977527
0-19,1,1.2,1.1,Benign/Borderline,433,40165421,Female,Tumors of Sellar Region,2006,1,1.2,1.1,0.001078042
0-19,1,1.2,1.1,Benign/Borderline,437,40382360,Female,Tumors of Sellar Region,2007,1,1.2,1.1,0.001082156
0-19,1,1.2,1.1,Benign/Borderline,462,40576293,Female,Tumors of Sellar Region,2008,1,1.2,1.1,0.001138596
0-19,1.1,1.3,1.2,Benign/Borderline,489,40670476,Female,Tumors of Sellar Region,2009,1.1,1.3,1.2,0.001202346
0-19,1.2,1.4,1.3,Benign/Borderline,548,40632802,Female,Tumors of Sellar Region,2010,1.2,1.5,1.3,0.001348664
0-19,1.2,1.4,1.3,Benign/Borderline,546,40459979,Female,Tumors of Sellar Region,2011,1.2,1.5,1.3,0.001349482
0-19,1.3,1.5,1.4,Benign/Borderline,562,40305950,Female,Tumors of Sellar Region,2012,1.3,1.5,1.4,0.001394335
0-19,1.3,1.5,1.4,Benign/Borderline,555,40209737,Female,Tumors of Sellar Region,2013,1.3,1.5,1.4,0.001380263
0-19,1.4,1.5,1.4,Benign/Borderline,2891,200815055,Female,Tumors of Sellar Region,2013-2017,1.4,1.5,1.4,0.001439633
0-19,1.4,1.6,1.5,Benign/Borderline,600,40151698,Female,Tumors of Sellar Region,2014,1.4,1.6,1.5,0.001494333
0-19,1.3,1.5,1.4,Benign/Borderline,573,40146685,Female,Tumors of Sellar Region,2015,1.3,1.5,1.4,0.001427266
0-19,1.3,1.6,1.5,Benign/Borderline,594,40165280,Female,Tumors of Sellar Region,2016,1.4,1.6,1.5,0.001478889
0-19,1.3,1.5,1.4,Benign/Borderline,569,40141655,Female,Tumors of Sellar Region,2017,1.3,1.5,1.4,0.00141748
0-19,0.1,0.2,0.2,Benign/Borderline,70,39865121,Female,Tumors of the Meninges,2004,0.1,0.2,0.2,0.000175592
0-19,0.2,0.3,0.3,Benign/Borderline,111,39998876,Female,Tumors of the Meninges,2005,0.2,0.3,0.3,0.000277508
0-19,0.1,0.2,0.2,Benign/Borderline,76,40165421,Female,Tumors of the Meninges,2006,0.1,0.2,0.2,0.000189217
0-19,0.2,0.3,0.2,Benign/Borderline,93,40382360,Female,Tumors of the Meninges,2007,0.2,0.3,0.2,0.000230299
0-19,0.2,0.3,0.2,Benign/Borderline,90,40576293,Female,Tumors of the Meninges,2008,0.2,0.3,0.2,0.000221804
0-19,0.2,0.3,0.3,Benign/Borderline,103,40670476,Female,Tumors of the Meninges,2009,0.2,0.3,0.3,0.000253255
0-19,0.2,0.3,0.2,Benign/Borderline,99,40632802,Female,Tumors of the Meninges,2010,0.2,0.3,0.2,0.000243646
0-19,0.2,0.3,0.3,Benign/Borderline,107,40459979,Female,Tumors of the Meninges,2011,0.2,0.3,0.3,0.000264459
0-19,0.3,0.4,0.3,Benign/Borderline,130,40305950,Female,Tumors of the Meninges,2012,0.3,0.4,0.3,0.000322533
0-19,0.3,0.4,0.3,Benign/Borderline,135,40209737,Female,Tumors of the Meninges,2013,0.3,0.4,0.3,0.00033574
0-19,0.3,0.4,0.3,Benign/Borderline,665,200815055,Female,Tumors of the Meninges,2013-2017,0.3,0.4,0.3,0.00033115
0-19,0,0,0,Malignant,48,200815055,Female,Tumors of the Meninges,2013-2017,0,0,0,2.39026E-05
0-19,0.3,0.4,0.3,Benign/Borderline,138,40151698,Female,Tumors of the Meninges,2014,0.3,0.4,0.3,0.000343697
0-19,0.3,0.4,0.3,Benign/Borderline,132,40146685,Female,Tumors of the Meninges,2015,0.3,0.4,0.3,0.000328794
0-19,0.3,0.4,0.3,Benign/Borderline,141,40165280,Female,Tumors of the Meninges,2016,0.3,0.4,0.4,0.000351049
0-19,0.2,0.4,0.3,Benign/Borderline,119,40141655,Female,Tumors of the Meninges,2017,0.2,0.4,0.3,0.00029645
0-19,0.1,0.2,0.1,Benign/Borderline,47,39865121,Female,Unclassified Tumors,2004,0.1,0.2,0.1,0.000117898
0-19,0,0.1,0.1,Malignant,27,39865121,Female,Unclassified Tumors,2004,0,0.1,0.1,6.77284E-05
0-19,0.2,0.2,0.2,Benign/Borderline,81,39998876,Female,Unclassified Tumors,2005,0.2,0.3,0.2,0.000202506
0-19,0,0.1,0.1,Malignant,20,39998876,Female,Unclassified Tumors,2005,0,0.1,0.1,5.00014E-05
0-19,0.2,0.3,0.2,Benign/Borderline,86,40165421,Female,Unclassified Tumors,2006,0.2,0.3,0.2,0.000214115
0-19,0,0.1,0.1,Malignant,27,40165421,Female,Unclassified Tumors,2006,0,0.1,0.1,6.7222E-05
0-19,0.2,0.3,0.2,Benign/Borderline,83,40382360,Female,Unclassified Tumors,2007,0.2,0.3,0.2,0.000205535
0-19,0,0.1,0,Malignant,16,40382360,Female,Unclassified Tumors,2007,0,0.1,0,3.96213E-05
